"","Cell_A","Cell_B","TAFs1"
"266","CD90+PDGFRb-PDPN-CAV1-","aSMA+CD90-PDGFRb-PDPN-CAV1-",-0.654166154192103
"267","CD90+PDGFRb-PDPN-CAV1-","CD90+PDGFRb-PDPN-CAV1-",1.32646844226095
"268","CD90+PDGFRb-PDPN-CAV1-","CD90-PDGFRb+PDPN-CAV1-",0.303988924047973
"269","CD90+PDGFRb-PDPN-CAV1-","CD90-PDGFRb-PDPN+CAV1-",0.529656695663199
"270","CD90+PDGFRb-PDPN-CAV1-","CD90-PDGFRb-PDPN-CAV1+",0.831575095182325
"271","CD90-PDGFRb+PDPN-CAV1-","PanCK+Vim+MUC1+",-0.325218430799258
"272","CD90-PDGFRb+PDPN-CAV1-","PanCK+Vim+MUC1-",0.447134868002358
"273","CD90-PDGFRb+PDPN-CAV1-","PanCK+Vim-MUC1+",-0.124210243799943
"274","CD90-PDGFRb+PDPN-CAV1-","PanCK+Vim-MUC1-",0.416565891465218
"275","CD90-PDGFRb+PDPN-CAV1-","PanCK-Vim-MUC1-",0.169852815380171
"276","CD90-PDGFRb+PDPN-CAV1-","PanCK-Vim+MUC1+",-1.28897516490599
"277","CD90-PDGFRb+PDPN-CAV1-","PanCK-Vim+MUC1-",0.0149310047678222
"278","CD90-PDGFRb+PDPN-CAV1-","PanCK-Vim-MUC1+",-0.751607773767693
"279","CD90-PDGFRb+PDPN-CAV1-","aSMA+CD90+PDGFRb+PDPN+CAV1+",-0.687183616279923
"280","CD90-PDGFRb+PDPN-CAV1-","aSMA+CD90+PDGFRb-PDPN+CAV1+",-0.797480599840474
"281","CD90-PDGFRb+PDPN-CAV1-","aSMA+CD90+PDGFRb-PDPN-CAV1+",-0.332643367117494
"282","CD90-PDGFRb+PDPN-CAV1-","aSMA+CD90+PDGFRb-PDPN-CAV1-",-0.759510235402079
"283","CD90-PDGFRb+PDPN-CAV1-","aSMA+CD90-PDGFRb-PDPN-CAV1+",-1.14503747085109
"284","CD90-PDGFRb+PDPN-CAV1-","aSMA+CD90-PDGFRb-PDPN-CAV1-",-0.365374961387041
"285","CD90-PDGFRb+PDPN-CAV1-","CD90+PDGFRb-PDPN-CAV1-",0.444710133319524
"286","CD90-PDGFRb+PDPN-CAV1-","CD90-PDGFRb+PDPN-CAV1-",2.47539536155761
"287","CD90-PDGFRb+PDPN-CAV1-","CD90-PDGFRb-PDPN+CAV1-",0.379149231340232
"288","CD90-PDGFRb+PDPN-CAV1-","CD90-PDGFRb-PDPN-CAV1+",0.349493165550739
"289","CD90-PDGFRb-PDPN+CAV1-","PanCK+Vim+MUC1+",-0.243481486607762
"290","CD90-PDGFRb-PDPN+CAV1-","PanCK+Vim+MUC1-",0.641572502467455
"291","CD90-PDGFRb-PDPN+CAV1-","PanCK+Vim-MUC1+",-0.151457435712281
"292","CD90-PDGFRb-PDPN+CAV1-","PanCK+Vim-MUC1-",0.331537582360969
"293","CD90-PDGFRb-PDPN+CAV1-","PanCK-Vim-MUC1-",0.0147287557336978
"294","CD90-PDGFRb-PDPN+CAV1-","PanCK-Vim+MUC1+",-1.13742250985856
"295","CD90-PDGFRb-PDPN+CAV1-","PanCK-Vim+MUC1-",-0.32973600707636
"296","CD90-PDGFRb-PDPN+CAV1-","PanCK-Vim-MUC1+",0.212117799373339
"297","CD90-PDGFRb-PDPN+CAV1-","aSMA+CD90+PDGFRb+PDPN+CAV1+",-0.935164505538751
"298","CD90-PDGFRb-PDPN+CAV1-","aSMA+CD90+PDGFRb-PDPN+CAV1+",0.0713023243002343
"299","CD90-PDGFRb-PDPN+CAV1-","aSMA+CD90+PDGFRb-PDPN-CAV1+",-0.888259670204305
"300","CD90-PDGFRb-PDPN+CAV1-","aSMA+CD90+PDGFRb-PDPN-CAV1-",-0.594804572375004
"301","CD90-PDGFRb-PDPN+CAV1-","aSMA+CD90-PDGFRb-PDPN-CAV1+",-0.855967579056184
"302","CD90-PDGFRb-PDPN+CAV1-","aSMA+CD90-PDGFRb-PDPN-CAV1-",-0.55647066551007
"303","CD90-PDGFRb-PDPN+CAV1-","CD90+PDGFRb-PDPN-CAV1-",0.548283278965117
"304","CD90-PDGFRb-PDPN+CAV1-","CD90-PDGFRb+PDPN-CAV1-",0.433499149012416
"305","CD90-PDGFRb-PDPN+CAV1-","CD90-PDGFRb-PDPN+CAV1-",1.24677487214544
"306","CD90-PDGFRb-PDPN+CAV1-","CD90-PDGFRb-PDPN-CAV1+",1.01689139974092
"307","CD90-PDGFRb-PDPN-CAV1+","PanCK+Vim+MUC1+",-0.0225262138283287
"308","CD90-PDGFRb-PDPN-CAV1+","PanCK+Vim+MUC1-",0.391505174023986
"309","CD90-PDGFRb-PDPN-CAV1+","PanCK+Vim-MUC1+",-0.136614367045498
"310","CD90-PDGFRb-PDPN-CAV1+","PanCK+Vim-MUC1-",0.877342366982791
"311","CD90-PDGFRb-PDPN-CAV1+","PanCK-Vim-MUC1-",-0.318968173902007
"312","CD90-PDGFRb-PDPN-CAV1+","PanCK-Vim+MUC1+",-0.378714981318917
"313","CD90-PDGFRb-PDPN-CAV1+","PanCK-Vim+MUC1-",-0.550058074700017
"314","CD90-PDGFRb-PDPN-CAV1+","PanCK-Vim-MUC1+",-0.248677812235056
"315","CD90-PDGFRb-PDPN-CAV1+","aSMA+CD90+PDGFRb+PDPN+CAV1+",-0.977659414385506
"316","CD90-PDGFRb-PDPN-CAV1+","aSMA+CD90+PDGFRb-PDPN+CAV1+",-0.489722320780755
"317","CD90-PDGFRb-PDPN-CAV1+","aSMA+CD90+PDGFRb-PDPN-CAV1+",-0.826131003760023
"318","CD90-PDGFRb-PDPN-CAV1+","aSMA+CD90+PDGFRb-PDPN-CAV1-",-0.453677584673149
"319","CD90-PDGFRb-PDPN-CAV1+","aSMA+CD90-PDGFRb-PDPN-CAV1+",-0.89886365765439
"320","CD90-PDGFRb-PDPN-CAV1+","aSMA+CD90-PDGFRb-PDPN-CAV1-",-0.757990057813533
"321","CD90-PDGFRb-PDPN-CAV1+","CD90+PDGFRb-PDPN-CAV1-",0.892598124249615
"322","CD90-PDGFRb-PDPN-CAV1+","CD90-PDGFRb+PDPN-CAV1-",0.349493165550739
"323","CD90-PDGFRb-PDPN-CAV1+","CD90-PDGFRb-PDPN+CAV1-",0.948905161962639
"324","CD90-PDGFRb-PDPN-CAV1+","CD90-PDGFRb-PDPN-CAV1+",2.08585740254419
